entity              ,left          ,top           ,right      ,bottom    ,time_seconds,time        ,id
cheetah             ,0.16609852    ,0.000902917   ,0.6202003  ,0.5182385 ,45.48       ,00:00:45.480,MGrLtKlC5Sc
cheetah             ,0.17332017    ,0.01312414    ,0.64197767 ,0.49445093,45.6        ,00:00:45.600,MGrLtKlC5Sc
cheetah             ,0.20522173    ,0.0072414516  ,0.6732864  ,0.4874521 ,45.72       ,00:00:45.720,MGrLtKlC5Sc
cheetah             ,0.23594858    ,0.0058427453  ,0.70776296 ,0.4877275 ,45.84       ,00:00:45.840,MGrLtKlC5Sc
cheetah             ,0.27038315    ,0.009441239   ,0.72773266 ,0.4666208 ,45.96       ,00:00:45.960,MGrLtKlC5Sc
cheetah             ,0.28586215    ,0.0041402904  ,0.7631233  ,0.4522819 ,46.08       ,00:00:46.080,MGrLtKlC5Sc
cheetah             ,0.2876935     ,-0.0013347517 ,0.7891333  ,0.46045485,46.2        ,00:00:46.200,MGrLtKlC5Sc
cheetah             ,0.28009248    ,0.022075068   ,0.7981951  ,0.47355974,46.32       ,00:00:46.320,MGrLtKlC5Sc
cheetah             ,0.26836184    ,0.055283353   ,0.80289054 ,0.48950124,46.44       ,00:00:46.440,MGrLtKlC5Sc
cheetah             ,0.25600988    ,0.07962255    ,0.80722415 ,0.52874947,46.56       ,00:00:46.560,MGrLtKlC5Sc
cheetah             ,0.22424057    ,0.102683045   ,0.8144268  ,0.5658297 ,46.68       ,00:00:46.680,MGrLtKlC5Sc
cheetah             ,0.17878729    ,0.11922115    ,0.819945   ,0.5802493 ,46.8        ,00:00:46.800,MGrLtKlC5Sc
cheetah             ,0.1321072     ,0.11915776    ,0.83132    ,0.60943145,46.92       ,00:00:46.920,MGrLtKlC5Sc
cheetah             ,0.103081174   ,0.12429103    ,0.8472308  ,0.61209905,47.04       ,00:00:47.040,MGrLtKlC5Sc
cheetah             ,0.07312492    ,0.11667595    ,0.87758905 ,0.6257453 ,47.16       ,00:00:47.160,MGrLtKlC5Sc
cheetah             ,0.050863363   ,0.13383086    ,0.8883061  ,0.6518386 ,47.28       ,00:00:47.280,MGrLtKlC5Sc
cheetah             ,0.019055089   ,0.16764675    ,0.86260206 ,0.67744166,47.4        ,00:00:47.400,MGrLtKlC5Sc
cheetah             ,0.005555408   ,0.17793536    ,0.82585526 ,0.72885215,47.52       ,00:00:47.520,MGrLtKlC5Sc
cheetah             ,-0.0048946957 ,0.19915622    ,0.8106099  ,0.7347939 ,47.64       ,00:00:47.640,MGrLtKlC5Sc
cheetah             ,0.00062277314 ,0.22108868    ,0.7731766  ,0.7349626 ,47.76       ,00:00:47.760,MGrLtKlC5Sc
cheetah             ,0.00211199    ,0.19921003    ,0.73401755 ,0.7383965 ,47.88       ,00:00:47.880,MGrLtKlC5Sc
cheetah             ,-0.0027804943 ,0.18103853    ,0.7110801  ,0.73335063,48.0        ,00:00:48.000,MGrLtKlC5Sc
cheetah             ,-0.0036555855 ,0.17202668    ,0.6961339  ,0.7281139 ,48.12       ,00:00:48.120,MGrLtKlC5Sc
cheetah             ,-0.003680371  ,0.17754523    ,0.69642735 ,0.7347151 ,48.24       ,00:00:48.240,MGrLtKlC5Sc
cheetah             ,-0.0007124459 ,0.1949078     ,0.6967197  ,0.73646575,48.36       ,00:00:48.360,MGrLtKlC5Sc
cheetah             ,0.000513995   ,0.21209817    ,0.68873215 ,0.7388895 ,48.48       ,00:00:48.480,MGrLtKlC5Sc
cheetah             ,0.0010678981  ,0.22392474    ,0.6831031  ,0.74272835,48.6        ,00:00:48.600,MGrLtKlC5Sc
cheetah             ,-0.00093615596,0.21001114    ,0.6900929  ,0.75197536,48.72       ,00:00:48.720,MGrLtKlC5Sc
cheetah             ,0.0037821473  ,0.20040947    ,0.68127376 ,0.74505913,48.84       ,00:00:48.840,MGrLtKlC5Sc
cheetah             ,0.0063006636  ,0.19015259    ,0.6532329  ,0.7402002 ,48.96       ,00:00:48.960,MGrLtKlC5Sc
cheetah             ,0.0035709399  ,0.1761747     ,0.6303562  ,0.73873526,49.08       ,00:00:49.080,MGrLtKlC5Sc
cheetah             ,0.00064535346 ,0.16903724    ,0.6108203  ,0.7451773 ,49.2        ,00:00:49.200,MGrLtKlC5Sc
cheetah             ,-0.0035453287 ,0.16956463    ,0.60637623 ,0.75385976,49.32       ,00:00:49.320,MGrLtKlC5Sc
cheetah             ,0.0024924336  ,0.16970716    ,0.58320755 ,0.75513935,49.44       ,00:00:49.440,MGrLtKlC5Sc
cheetah             ,0.0011364615  ,0.17222771    ,0.56245023 ,0.75284517,49.56       ,00:00:49.560,MGrLtKlC5Sc
cheetah             ,0.48388773    ,0.49790624    ,1.0        ,0.79793274,36.6        ,00:00:36.600,MGrLtKlC5Sc
cheetah             ,0.48294786    ,0.4998881     ,0.9983504  ,0.79983723,36.72       ,00:00:36.720,MGrLtKlC5Sc
cheetah             ,0.49421996    ,0.4999622     ,0.9981336  ,0.80324745,36.84       ,00:00:36.840,MGrLtKlC5Sc
cheetah             ,0.4892317     ,0.49629435    ,0.99970865 ,0.8044642 ,36.96       ,00:00:36.960,MGrLtKlC5Sc
cheetah             ,0.4877965     ,0.49499407    ,1.000474   ,0.7995931 ,37.08       ,00:00:37.080,MGrLtKlC5Sc
cheetah             ,0.4887721     ,0.49326202    ,1.0012848  ,0.7974598 ,37.2        ,00:00:37.200,MGrLtKlC5Sc
cheetah             ,0.4994484     ,0.4856068     ,0.99739254 ,0.8201682 ,37.32       ,00:00:37.320,MGrLtKlC5Sc
animal              ,0.56675684    ,0.3250506     ,1.0        ,0.7256507 ,38.52       ,00:00:38.520,MGrLtKlC5Sc
animal              ,0.56054264    ,0.23907056    ,0.9999999  ,0.64194274,38.64       ,00:00:38.640,MGrLtKlC5Sc
animal              ,0.5715875     ,0.11684547    ,0.9978055  ,0.56111324,38.76       ,00:00:38.760,MGrLtKlC5Sc
animal              ,0.76592267    ,0.036143664   ,0.9868775  ,0.48116982,38.88       ,00:00:38.880,MGrLtKlC5Sc
packaged goods      ,0.0021918416  ,0.00802356    ,0.99821246 ,0.99577224,49.68       ,00:00:49.680,MGrLtKlC5Sc
packaged goods      ,0.0025087656  ,0.010426658   ,0.9967461  ,0.9946091 ,49.8        ,00:00:49.800,MGrLtKlC5Sc
packaged goods      ,0.0030857653  ,0.010993044   ,0.99710935 ,0.99501866,49.92       ,00:00:49.920,MGrLtKlC5Sc
packaged goods      ,0.00093700143 ,0.0046099313  ,0.9998445  ,0.9984243 ,50.04       ,00:00:50.040,MGrLtKlC5Sc
packaged goods      ,0.0008887599  ,0.003693485   ,1.0000918  ,0.998424  ,50.16       ,00:00:50.160,MGrLtKlC5Sc
packaged goods      ,0.00074162055 ,0.004125616   ,1.0001458  ,0.9981222 ,50.28       ,00:00:50.280,MGrLtKlC5Sc
packaged goods      ,0.00023615506 ,0.002371218   ,1.0001934  ,0.99780196,50.4        ,00:00:50.400,MGrLtKlC5Sc
packaged goods      ,7.287362e-05  ,0.002173022   ,1.0000697  ,0.9977853 ,50.52       ,00:00:50.520,MGrLtKlC5Sc
packaged goods      ,-4.5452307e-06,0.0035440892  ,0.99999523 ,0.9979246 ,50.64       ,00:00:50.640,MGrLtKlC5Sc
packaged goods      ,-3.394213e-05 ,0.003624681   ,0.9999661  ,0.99822944,50.76       ,00:00:50.760,MGrLtKlC5Sc
packaged goods      ,-3.6755897e-05,0.0037811662  ,0.9999632  ,0.998906  ,50.88       ,00:00:50.880,MGrLtKlC5Sc
packaged goods      ,-2.819455e-05 ,0.0028473092  ,0.9999718  ,0.9999978 ,51.0        ,00:00:51.000,MGrLtKlC5Sc
packaged goods      ,-1.7327156e-05,0.0024598122  ,0.99998266 ,0.99937963,51.12       ,00:00:51.120,MGrLtKlC5Sc
packaged goods      ,-8.395982e-06 ,0.003070282   ,0.9999916  ,0.99954957,51.24       ,00:00:51.240,MGrLtKlC5Sc
packaged goods      ,-2.5951479e-06,0.0018604789  ,0.9999974  ,1.0001903 ,51.36       ,00:00:51.360,MGrLtKlC5Sc
packaged goods      ,4.195728e-07  ,0.0026064632  ,1.0000005  ,0.9995222 ,51.48       ,00:00:51.480,MGrLtKlC5Sc
packaged goods      ,0.0005084119  ,0.0033094971  ,0.99989194 ,0.99912137,51.6        ,00:00:51.600,MGrLtKlC5Sc
packaged goods      ,0.00013858317 ,0.0006605628  ,1.0000944  ,1.0003599 ,51.72       ,00:00:51.720,MGrLtKlC5Sc
packaged goods      ,5.3800355e-05 ,0.0029958852  ,1.0000507  ,0.9987017 ,51.84       ,00:00:51.840,MGrLtKlC5Sc
packaged goods      ,0.0002773126  ,0.0060132854  ,0.9987892  ,0.99744093,51.96       ,00:00:51.960,MGrLtKlC5Sc
packaged goods      ,-8.034216e-05 ,0.005093479   ,0.9989682  ,0.99834013,52.08       ,00:00:52.080,MGrLtKlC5Sc
packaged goods      ,-0.00025916542,0.0021604693  ,0.99967253 ,1.0002844 ,52.2        ,00:00:52.200,MGrLtKlC5Sc
packaged goods      ,-0.00010809651,0.0036101772  ,0.999887   ,0.9981918 ,52.32       ,00:00:52.320,MGrLtKlC5Sc
packaged goods      ,-7.727893e-06 ,0.00365413    ,0.9999919  ,0.9980039 ,52.44       ,00:00:52.440,MGrLtKlC5Sc
packaged goods      ,3.5443354e-05 ,0.0029666084  ,1.0000354  ,0.9988184 ,52.56       ,00:00:52.560,MGrLtKlC5Sc
packaged goods      ,4.3507825e-05 ,0.004504955   ,1.0000435  ,0.99845755,52.68       ,00:00:52.680,MGrLtKlC5Sc
packaged goods      ,3.5287514e-05 ,0.0029748832  ,1.0000353  ,0.99963254,52.8        ,00:00:52.800,MGrLtKlC5Sc
packaged goods      ,2.2686072e-05 ,0.0043491186  ,1.0000226  ,0.998269  ,52.92       ,00:00:52.920,MGrLtKlC5Sc
packaged goods      ,1.1644557e-05 ,0.0045637954  ,1.0000117  ,0.9987209 ,53.04       ,00:00:53.040,MGrLtKlC5Sc
packaged goods      ,4.1393932e-06 ,0.004530294   ,1.0000042  ,0.998751  ,53.16       ,00:00:53.160,MGrLtKlC5Sc
packaged goods      ,3.2886977e-08 ,0.0040715425  ,1.0        ,0.9996038 ,53.28       ,00:00:53.280,MGrLtKlC5Sc
packaged goods      ,-1.625869e-06 ,0.0021582097  ,0.9999984  ,1.000373  ,53.4        ,00:00:53.400,MGrLtKlC5Sc
packaged goods      ,-1.8639706e-06,0.001021557   ,0.99999815 ,1.0001146 ,53.52       ,00:00:53.520,MGrLtKlC5Sc
packaged goods      ,-1.4684791e-06,0.0011915289  ,0.9999985  ,0.9997965 ,53.64       ,00:00:53.640,MGrLtKlC5Sc
packaged goods      ,0.0003679076  ,0.0016077792  ,0.9999193  ,0.999274  ,53.76       ,00:00:53.760,MGrLtKlC5Sc
packaged goods      ,0.0006291136  ,0.0013792173  ,0.9999526  ,0.9997131 ,53.88       ,00:00:53.880,MGrLtKlC5Sc
packaged goods      ,0.0001814107  ,0.0007783115  ,1.0001328  ,0.9998921 ,54.0        ,00:00:54.000,MGrLtKlC5Sc
packaged goods      ,0.000202124   ,0.0022558095  ,1.0000304  ,0.9991995 ,54.12       ,00:00:54.120,MGrLtKlC5Sc
packaged goods      ,0.0003579958  ,0.0020264748  ,0.999965   ,0.99988323,54.24       ,00:00:54.240,MGrLtKlC5Sc
packaged goods      ,0.00020284175 ,0.000529794   ,1.0000284  ,1.0003463 ,54.36       ,00:00:54.360,MGrLtKlC5Sc
packaged goods      ,0.00015380145 ,0.00077687687 ,1.000011   ,0.99997324,54.48       ,00:00:54.480,MGrLtKlC5Sc
packaged goods      ,0.00014001195 ,0.0018994801  ,0.99999464 ,0.9992205 ,54.6        ,00:00:54.600,MGrLtKlC5Sc
packaged goods      ,0.0012993448  ,0.0030472842  ,0.9997383  ,0.99900675,54.72       ,00:00:54.720,MGrLtKlC5Sc
packaged goods      ,0.0009855491  ,0.0019128626  ,1.0000881  ,0.99979013,54.84       ,00:00:54.840,MGrLtKlC5Sc
packaged goods      ,0.00031299063 ,0.0005542264  ,1.0002248  ,0.99974   ,54.96       ,00:00:54.960,MGrLtKlC5Sc
packaged goods      ,0.0009467203  ,9.748906e-05  ,0.9998973  ,0.99934363,55.08       ,00:00:55.080,MGrLtKlC5Sc
packaged goods      ,0.0010214202  ,0.0015346794  ,0.99997395 ,0.9992823 ,55.2        ,00:00:55.200,MGrLtKlC5Sc
packaged goods      ,0.0008460738  ,0.00028853925 ,1.0000571  ,1.0001268 ,55.32       ,00:00:55.320,MGrLtKlC5Sc
packaged goods      ,0.0011705084  ,0.0014696543  ,0.9999502  ,0.99976534,55.44       ,00:00:55.440,MGrLtKlC5Sc
packaged goods      ,0.0014833873  ,0.0020929393  ,0.999945   ,0.99988216,55.56       ,00:00:55.560,MGrLtKlC5Sc
packaged goods      ,0.0015407773  ,0.0037569264  ,1.0000203  ,0.9997332 ,55.68       ,00:00:55.680,MGrLtKlC5Sc
packaged goods      ,0.0022178064  ,0.003509697   ,0.9999002  ,1.0002135 ,55.8        ,00:00:55.800,MGrLtKlC5Sc
packaged goods      ,0.0022337032  ,0.0037108015  ,1.0000521  ,1.000047  ,55.92       ,00:00:55.920,MGrLtKlC5Sc
packaged goods      ,0.002329022   ,0.0038400656  ,1.000058   ,0.9997767 ,56.04       ,00:00:56.040,MGrLtKlC5Sc
packaged goods      ,0.0022812702  ,0.004800865   ,1.0000731  ,0.9993805 ,56.16       ,00:00:56.160,MGrLtKlC5Sc
packaged goods      ,0.0023570934  ,0.005741286   ,1.0000262  ,0.99970853,56.28       ,00:00:56.280,MGrLtKlC5Sc
packaged goods      ,0.0021823691  ,0.006949977   ,1.0000608  ,0.9996141 ,56.4        ,00:00:56.400,MGrLtKlC5Sc
packaged goods      ,0.0024913114  ,0.0076940875  ,0.9999435  ,0.9996509 ,56.52       ,00:00:56.520,MGrLtKlC5Sc
packaged goods      ,0.0027586527  ,0.0073089744  ,0.99994403 ,0.9997162 ,56.64       ,00:00:56.640,MGrLtKlC5Sc
packaged goods      ,0.0028530404  ,0.0072381203  ,1.0000027  ,1.0000088 ,56.76       ,00:00:56.760,MGrLtKlC5Sc
person              ,0.52558905    ,0.8668461     ,0.58933043 ,0.9993659 ,50.04       ,00:00:50.040,MGrLtKlC5Sc
person              ,0.525781      ,0.8666669     ,0.5890629  ,0.9986123 ,50.16       ,00:00:50.160,MGrLtKlC5Sc
person              ,0.5257812     ,0.86666596    ,0.5890625  ,0.9986105 ,50.28       ,00:00:50.280,MGrLtKlC5Sc
cheetah             ,0.5632343     ,0.22800381    ,0.8796247  ,0.67951137,56.88       ,00:00:56.880,MGrLtKlC5Sc
cheetah             ,0.5611069     ,0.22064915    ,0.888793   ,0.6886786 ,57.0        ,00:00:57.000,MGrLtKlC5Sc
cheetah             ,0.5534586     ,0.2197734     ,0.89083934 ,0.68658674,57.12       ,00:00:57.120,MGrLtKlC5Sc
cheetah             ,0.54958344    ,0.22587517    ,0.88748175 ,0.6928649 ,57.24       ,00:00:57.240,MGrLtKlC5Sc
cheetah             ,0.53781193    ,0.23015401    ,0.8825113  ,0.6897155 ,57.36       ,00:00:57.360,MGrLtKlC5Sc
cheetah             ,0.530707      ,0.23259084    ,0.8692488  ,0.68995744,57.48       ,00:00:57.480,MGrLtKlC5Sc
cheetah             ,0.5222458     ,0.23206165    ,0.83894485 ,0.68993926,57.6        ,00:00:57.600,MGrLtKlC5Sc
cheetah             ,0.50376385    ,0.22611366    ,0.832444   ,0.68837   ,57.72       ,00:00:57.720,MGrLtKlC5Sc
cheetah             ,0.49374938    ,0.22233501    ,0.8277327  ,0.6886912 ,57.84       ,00:00:57.840,MGrLtKlC5Sc
cheetah             ,0.48136678    ,0.21999057    ,0.8218979  ,0.6836617 ,57.96       ,00:00:57.960,MGrLtKlC5Sc
cheetah             ,0.4694155     ,0.21771042    ,0.81338483 ,0.6782    ,58.08       ,00:00:58.080,MGrLtKlC5Sc
cheetah             ,0.45365003    ,0.22089544    ,0.8151556  ,0.66665083,58.2        ,00:00:58.200,MGrLtKlC5Sc
cheetah             ,0.43898487    ,0.22766331    ,0.8210716  ,0.6676168 ,58.32       ,00:00:58.320,MGrLtKlC5Sc
cheetah             ,0.4293348     ,0.23364379    ,0.81690687 ,0.67258686,58.44       ,00:00:58.440,MGrLtKlC5Sc
cheetah             ,0.42362183    ,0.22452974    ,0.81083953 ,0.68063676,58.56       ,00:00:58.560,MGrLtKlC5Sc
cheetah             ,0.42195597    ,0.2190563     ,0.80286026 ,0.68189573,58.68       ,00:00:58.680,MGrLtKlC5Sc
cheetah             ,0.4181219     ,0.21466145    ,0.8022095  ,0.6765972 ,58.8        ,00:00:58.800,MGrLtKlC5Sc
cheetah             ,0.41257572    ,0.21029426    ,0.81217325 ,0.6755762 ,58.92       ,00:00:58.920,MGrLtKlC5Sc
cheetah             ,0.40849912    ,0.20855635    ,0.82339287 ,0.6763824 ,59.04       ,00:00:59.040,MGrLtKlC5Sc
cheetah             ,0.40805086    ,0.21120532    ,0.84177047 ,0.6790535 ,59.16       ,00:00:59.160,MGrLtKlC5Sc
cheetah             ,0.40687558    ,0.21615702    ,0.85931754 ,0.6812314 ,59.28       ,00:00:59.280,MGrLtKlC5Sc
cheetah             ,0.40292084    ,0.21380179    ,0.87231123 ,0.6904658 ,59.4        ,00:00:59.400,MGrLtKlC5Sc
cheetah             ,0.40644932    ,0.21452086    ,0.8760687  ,0.68463916,59.52       ,00:00:59.520,MGrLtKlC5Sc
cheetah             ,0.4048039     ,0.21201195    ,0.8740699  ,0.6821742 ,59.64       ,00:00:59.640,MGrLtKlC5Sc
cheetah             ,0.4041823     ,0.2067808     ,0.88288116 ,0.6793349 ,59.76       ,00:00:59.760,MGrLtKlC5Sc
person              ,0.0018867776  ,0.0023771226  ,0.18342113 ,0.8104658 ,59.88       ,00:00:59.880,MGrLtKlC5Sc
person              ,2.5671536e-06 ,0.0040509924  ,0.17162487 ,0.8118418 ,60.0        ,00:01:00.000,MGrLtKlC5Sc
person              ,-0.0022839908 ,0.0041777003  ,0.16957296 ,0.8124723 ,60.12       ,00:01:00.120,MGrLtKlC5Sc
person              ,-0.0033435635 ,0.0065337517  ,0.16853014 ,0.8148643 ,60.24       ,00:01:00.240,MGrLtKlC5Sc
person              ,-0.0036048694 ,0.009268174   ,0.16827004 ,0.8176013 ,60.36       ,00:01:00.360,MGrLtKlC5Sc
person              ,-0.0008918348 ,0.006232933   ,0.16639026 ,0.8001077 ,60.48       ,00:01:00.480,MGrLtKlC5Sc
person              ,-0.00026048333,-0.0007264547 ,0.1662877  ,0.80431014,60.6        ,00:01:00.600,MGrLtKlC5Sc
person              ,-0.00034239102,-0.0018666392 ,0.1673848  ,0.81119114,60.72       ,00:01:00.720,MGrLtKlC5Sc
person              ,0.002060141   ,0.0027298431  ,0.16324621 ,0.80643314,60.84       ,00:01:00.840,MGrLtKlC5Sc
person              ,0.0021741248  ,0.0026512868  ,0.16296327 ,0.81580997,60.96       ,00:01:00.960,MGrLtKlC5Sc
person              ,0.002237004   ,0.0022589096  ,0.1607815  ,0.81334376,61.08       ,00:01:01.080,MGrLtKlC5Sc
person              ,0.08946       ,0.0046666563  ,0.39922518 ,0.6392195 ,59.88       ,00:00:59.880,MGrLtKlC5Sc
person              ,0.08010338    ,0.006577706   ,0.39767766 ,0.60272145,60.0        ,00:01:00.000,MGrLtKlC5Sc
person              ,0.04382626    ,0.017244698   ,0.40040824 ,0.6580894 ,60.12       ,00:01:00.120,MGrLtKlC5Sc
person              ,0.0398891     ,0.023828546   ,0.39905977 ,0.66672236,60.24       ,00:01:00.240,MGrLtKlC5Sc
person              ,0.039827775   ,0.026500804   ,0.3991881  ,0.66954476,60.36       ,00:01:00.360,MGrLtKlC5Sc
person              ,0.074910656   ,0.037880015   ,0.3967433  ,0.58509105,60.48       ,00:01:00.480,MGrLtKlC5Sc
person              ,0.08492483    ,0.019171467   ,0.40388525 ,0.55862844,60.6        ,00:01:00.600,MGrLtKlC5Sc
person              ,0.087978765   ,0.010193892   ,0.40674382 ,0.54912347,60.72       ,00:01:00.720,MGrLtKlC5Sc
person              ,0.08203843    ,0.0062939287  ,0.4020029  ,0.551126  ,60.84       ,00:01:00.840,MGrLtKlC5Sc
person              ,0.07806131    ,0.008690888   ,0.39762378 ,0.55316323,60.96       ,00:01:00.960,MGrLtKlC5Sc
person              ,0.07511026    ,0.012183612   ,0.39464375 ,0.5566301 ,61.08       ,00:01:01.080,MGrLtKlC5Sc
person              ,0.042774037   ,0.0061819283  ,0.39906913 ,0.59936684,61.2        ,00:01:01.200,MGrLtKlC5Sc
person              ,0.03439709    ,0.015815463   ,0.3928221  ,0.61145437,61.32       ,00:01:01.320,MGrLtKlC5Sc
hat                 ,0.18537134    ,0.0022590384  ,0.31630272 ,0.131598  ,59.88       ,00:00:59.880,MGrLtKlC5Sc
hat                 ,0.18418416    ,0.002119945   ,0.31283718 ,0.13613647,60.0        ,00:01:00.000,MGrLtKlC5Sc
hat                 ,0.17852914    ,0.0023064127  ,0.30989668 ,0.13990012,60.12       ,00:01:00.120,MGrLtKlC5Sc
hat                 ,0.17649409    ,0.0013694221  ,0.3056635  ,0.14498891,60.24       ,00:01:00.240,MGrLtKlC5Sc
hat                 ,0.16990606    ,0.0022932158  ,0.29965496 ,0.15742797,60.36       ,00:01:00.360,MGrLtKlC5Sc
hat                 ,0.16954418    ,0.0062559675  ,0.29509556 ,0.1711176 ,60.48       ,00:01:00.480,MGrLtKlC5Sc
hat                 ,0.16697659    ,0.0057906816  ,0.296055   ,0.17402264,60.6        ,00:01:00.600,MGrLtKlC5Sc
hat                 ,0.16818428    ,0.007261254   ,0.29981232 ,0.16796309,60.72       ,00:01:00.720,MGrLtKlC5Sc
hat                 ,0.16941752    ,0.0057400595  ,0.29934645 ,0.16009106,60.84       ,00:01:00.840,MGrLtKlC5Sc
hat                 ,0.16927058    ,0.0029168157  ,0.29924214 ,0.15740477,60.96       ,00:01:00.960,MGrLtKlC5Sc
hat                 ,0.16805278    ,0.0014982888  ,0.2989493  ,0.15816237,61.08       ,00:01:01.080,MGrLtKlC5Sc
hat                 ,0.16683342    ,0.00023336493 ,0.2966208  ,0.16214271,61.2        ,00:01:01.200,MGrLtKlC5Sc
hat                 ,0.16457826    ,0.0007613499  ,0.3003668  ,0.16979814,61.32       ,00:01:01.320,MGrLtKlC5Sc
outerwear           ,0.12744883    ,0.12250978    ,0.3723142  ,0.4926256 ,59.88       ,00:00:59.880,MGrLtKlC5Sc
outerwear           ,0.12959804    ,0.1246517     ,0.364756   ,0.5080811 ,60.0        ,00:01:00.000,MGrLtKlC5Sc
outerwear           ,0.12503575    ,0.12309179    ,0.36249644 ,0.4974597 ,60.12       ,00:01:00.120,MGrLtKlC5Sc
outerwear           ,0.13046812    ,0.1270276     ,0.35862058 ,0.49633548,60.24       ,00:01:00.240,MGrLtKlC5Sc
outerwear           ,0.12440973    ,0.12675177    ,0.36113963 ,0.5010097 ,60.36       ,00:01:00.360,MGrLtKlC5Sc
outerwear           ,0.12600352    ,0.12955728    ,0.36044204 ,0.5087663 ,60.48       ,00:01:00.480,MGrLtKlC5Sc
outerwear           ,0.11860155    ,0.13240984    ,0.36224538 ,0.51063   ,60.6        ,00:01:00.600,MGrLtKlC5Sc
outerwear           ,0.1242472     ,0.1392781     ,0.35401183 ,0.50872356,60.72       ,00:01:00.720,MGrLtKlC5Sc
outerwear           ,0.11932537    ,0.13154586    ,0.3537235  ,0.50799835,60.84       ,00:01:00.840,MGrLtKlC5Sc
outerwear           ,0.117388174   ,0.13106789    ,0.35178632 ,0.5075204 ,60.96       ,00:01:00.960,MGrLtKlC5Sc
outerwear           ,0.117724985   ,0.13355638    ,0.35056967 ,0.5065361 ,61.08       ,00:01:01.080,MGrLtKlC5Sc
outerwear           ,0.11921648    ,0.13883068    ,0.34910378 ,0.5070742 ,61.2        ,00:01:01.200,MGrLtKlC5Sc
outerwear           ,0.12741846    ,0.14174531    ,0.34569454 ,0.5080501 ,61.32       ,00:01:01.320,MGrLtKlC5Sc
luggage & bags      ,0.04439956    ,0.46356732    ,0.792021   ,0.9125027 ,59.88       ,00:00:59.880,MGrLtKlC5Sc
